Date,Close,LogReturn,Return_scaled,P_high_volatility,P_low_volatility,P_medium_volatility,State,Regime
1996-11-19,742.1599731445312,0.0069497617959699,0.5885214584581562,7.613816608199802e-05,0.9669805508149658,0.032943311018952155,1,Low volatility
1996-11-20,743.9500122070312,0.0024090275226447,0.188748439098211,6.08828537121999e-05,0.9730496753458528,0.02688944180043504,1,Low volatility
1996-11-21,742.75,-0.0016143303393922,-0.1654739891819193,5.23489911003613e-05,0.9746523754333859,0.025295275575513886,1,Low volatility
1996-11-22,748.72998046875,0.0080188974590447,0.6826497571880914,8.899021510356007e-05,0.9622512873094317,0.03765972247546485,1,Low volatility
1996-11-25,757.030029296875,0.0110245096690784,0.9472683399774298,0.00027927509376352353,0.9182932284684736,0.08142749643776291,1,Low volatility
1996-11-26,755.9600219726562,-0.0014144276781058,-0.1478742606644366,0.00018291737871258535,0.9442853988830372,0.055531683738250244,1,Low volatility
1996-11-27,755.0,-0.0012707445437092,-0.1352241831634765,0.00012040133990965675,0.9593381751163029,0.04054142354378746,1,Low volatility
1996-11-29,757.02001953125,0.0026719497188567,0.2118965014840434,8.214516213518627e-05,0.9687973428509005,0.031120511986964382,1,Low volatility
1996-12-02,756.5599975585938,-0.0006078594876077,-0.0768627939222998,5.9888965701149973e-05,0.9736206768870412,0.026319434147257705,1,Low volatility
1996-12-03,748.280029296875,-0.0110045608472812,-0.992203891585042,0.00033313769111201105,0.8912744079597995,0.10839245434908844,1,Low volatility
1996-12-04,745.0999755859375,-0.0042588738394666,-0.3983035440986521,0.0003166575270494479,0.9099827961670538,0.0897005463058967,1,Low volatility
1996-12-05,744.3800048828125,-0.0009667411024505,-0.1084592666781069,0.00019917586976936057,0.9408004720536376,0.05900035207659304,1,Low volatility
1996-12-06,739.5999755859375,-0.0064421971879253,-0.5905265888119072,0.00025552930874759693,0.9267097999739984,0.07303467071725403,1,Low volatility
1996-12-09,749.760009765625,0.013643701841282,1.177865926168921,0.00127679414765469,0.7765440615204849,0.2221791443318604,1,Low volatility
1996-12-10,747.5399780273438,-0.0029653821988908,-0.284422610411872,0.0007518043346567187,0.8428131492887524,0.15643504637659092,1,Low volatility
1996-12-11,740.72998046875,-0.0091516260864379,-0.8290687510041626,0.0013868326532939898,0.7472492958827958,0.25136387146391026,1,Low volatility
1996-12-12,729.2999877929688,-0.0155510068069268,-1.392479776329416,0.008245606130547254,0.19891763263951093,0.7928367612299418,2,Medium volatility
1996-12-13,728.6400146484375,-0.0009053502729949,-0.1030543264690636,0.00456767663243823,0.3357864016498959,0.6596459217176659,2,Medium volatility
1996-12-16,720.97998046875,-0.0105684324198769,-0.9538064942133516,0.006431347478909103,0.18255825825868707,0.8110103942624037,2,Medium volatility
1996-12-17,726.0399780273438,0.0069937089027725,0.5923906273020189,0.00507794422534431,0.24602482632059086,0.7488972294540648,2,Medium volatility
1996-12-18,731.5399780273438,0.0075467916268667,0.6410848554284853,0.0044266505083681296,0.3002351905178996,0.6953381589737323,2,Medium volatility
1996-12-19,745.760009765625,0.0192519746303503,1.67162662902507,0.016070107553511622,0.021749378584116064,0.9621805138623722,2,Medium volatility
1996-12-20,748.8699951171875,0.0041615514605757,0.3430432610355,0.009259036565789067,0.07080699467012995,0.919933968764081,2,Medium volatility
1996-12-23,746.9199829101562,-0.0026073357094116,-0.252899663338929,0.005941856395702744,0.14053096927969566,0.8535271743246016,2,Medium volatility
1996-12-24,751.030029296875,0.0054875752424372,0.4597883729730158,0.004581046380605288,0.22650044319812254,0.7689185104212722,2,Medium volatility
1996-12-26,755.8200073242188,0.0063576255697981,0.53638890174817,0.0038740265739735874,0.3116637037886044,0.6844622696374221,2,Medium volatility
1996-12-27,756.7899780273438,0.0012825128029998,0.0895684026288955,0.002529541038870215,0.4807335946737165,0.5167368642874134,2,Medium volatility
1996-12-30,753.8499755859375,-0.0038923982466023,-0.3660384861890203,0.001995498098235552,0.5806902262232259,0.4173142756785386,1,Low volatility
1996-12-31,740.739990234375,-0.0175437034913992,-1.5679197651655628,0.01168005773720617,0.05202422369873404,0.9362957185640598,2,Medium volatility
1997-01-02,737.010009765625,-0.0050481994790461,-0.4677969509352158,0.007726152883106919,0.0887345097317898,0.9035393373851034,2,Medium volatility
1997-01-03,748.030029296875,0.0148416494188143,1.283335018011266,0.011744921412361883,0.027530608701608526,0.9607244698860297,2,Medium volatility
1997-01-06,747.6500244140625,-0.0005081366032078,-0.0680830424116182,0.006994607176198018,0.08566174710049322,0.9073436457233088,2,Medium volatility
1997-01-07,753.22998046875,0.0074356134339721,0.6312965614687269,0.005923695867093285,0.12606921694653056,0.8680070871863762,2,Medium volatility
1997-01-08,748.4099731445312,-0.0064196798523346,-0.5885441289947986,0.005300902881191625,0.14668495301569207,0.8480141441031163,2,Medium volatility
1997-01-09,754.8499755859375,0.0085681014049221,0.7310024918939304,0.005319897911331096,0.1692701280539135,0.8254099740347555,2,Medium volatility
1997-01-10,759.5,0.0061413003650159,0.5173433080019171,0.004364799372982946,0.2497439345282,0.7458912660988171,2,Medium volatility
1997-01-13,759.510009765625,1.31793280635506e-05,-0.0221856101154598,0.0029387193556819065,0.4060748794538177,0.5909864011905005,2,Medium volatility
1997-01-14,768.8599853515625,0.0122353778992625,1.053874985354465,0.005371712306154476,0.2563751781990829,0.7382531094947626,2,Medium volatility
1997-01-15,767.2000122070312,-0.0021613397827797,-0.2136335166147553,0.0034521150939767348,0.388554911570266,0.6079929733357572,2,Medium volatility
1997-01-16,769.75,0.0033182473242359,0.2687975068182177,0.0022572253007423475,0.5478854148986698,0.4498573598005878,1,Low volatility
1997-01-17,776.1699829101562,0.0083057595325835,0.7079055220876481,0.0023863959435323693,0.5716053684359111,0.42600823562055656,1,Low volatility
1997-01-20,776.7000122070312,0.0006826448049412,0.0367551291876207,0.0013200902708496716,0.722267030440558,0.2764128792885924,1,Low volatility
1997-01-21,782.719970703125,0.0077208044870449,0.6564052072336032,0.001280783895343821,0.7515668173891835,0.24715239871547284,1,Low volatility
1997-01-22,786.22998046875,0.0044743500183823,0.3705825127024352,0.0007820577558033865,0.8334825711678447,0.1657353710763518,1,Low volatility
1997-01-23,777.5599975585938,-0.0110885372934799,-0.9995973031857144,0.0023049947169993994,0.6306516158006705,0.36704338948232995,1,Low volatility
1997-01-24,770.52001953125,-0.0090951714119835,-0.8240983972452559,0.0032722851687894,0.5069689743633242,0.4897587404678863,1,Low volatility
1997-01-27,765.02001953125,-0.0071636341360781,-0.6540429739778827,0.003216382560892059,0.485279014360471,0.511504603078637,2,Medium volatility
1997-01-28,765.02001953125,0.0,-0.0233459378192967,0.0017840721087749038,0.6480847411881919,0.3501311867030333,1,Low volatility
1997-01-29,772.5,0.0097300059658804,0.8332983027875808,0.0023566343303501416,0.6077575629031124,0.38988580276653745,1,Low volatility
1997-01-30,784.1699829101562,0.0149938030139695,1.2967308475137755,0.007321936036372602,0.2591283714719735,0.7335496924916539,2,Medium volatility
1997-01-31,786.1599731445312,0.0025344881079911,0.1997941761961159,0.003954824843376967,0.4156850418674486,0.5803601332891745,2,Medium volatility
1997-02-03,786.72998046875,0.0007247898657656,0.0404656432152431,0.002191792995910987,0.587330091183962,0.4104781158201271,1,Low volatility
1997-02-04,789.260009765625,0.0032107202279201,0.2593306608480183,0.0013093000045230707,0.7252942611129817,0.27339643888249515,1,Low volatility
1997-02-05,778.280029296875,-0.0140094157412686,-1.2567557991398883,0.006025757726868946,0.27866305335758934,0.7153111889155418,2,Medium volatility
1997-02-06,780.1500244140625,0.0023998459349741,0.1879400784224593,0.0034178647595105027,0.43935916805729663,0.5572229671831928,2,Medium volatility
1997-02-07,789.5599975585938,0.0119895850014239,1.0322350119511745,0.0055161793838979425,0.2945566082706784,0.6999272123454237,2,Medium volatility
1997-02-10,785.4299926757812,-0.0052444959963446,-0.4850791891563034,0.004128135912236824,0.35312594727526075,0.6427459168125024,2,Medium volatility
1997-02-11,789.5900268554688,0.0052825282243338,0.4417357276069347,0.002927637029423736,0.476975661511288,0.5200967014592883,2,Medium volatility
1997-02-12,802.77001953125,0.0165544139353182,1.434129361172404,0.010025662989481742,0.11191600773930066,0.8780583292712175,2,Medium volatility
1997-02-13,811.8200073242188,0.0112103783873127,0.963632499212556,0.009799228438374512,0.0847675722877506,0.9054331992738749,2,Medium volatility
1997-02-14,808.47998046875,-0.0041227323476871,-0.3863174440644386,0.006440402924925522,0.1411033610797051,0.8524562359953693,2,Medium volatility
1997-02-18,816.2899780273438,0.0096137396808169,0.8230620456027793,0.006466041222400528,0.1397959430862662,0.8537380156913332,2,Medium volatility
1997-02-19,812.489990234375,-0.004666062649961,-0.4341530544250346,0.004928339307424774,0.19867714275018963,0.7963945179423856,2,Medium volatility
1997-02-20,802.7999877929688,-0.0119979926998521,-1.079667113902119,0.007706960097246332,0.07151658738155782,0.9207764525211959,2,Medium volatility
1997-02-21,801.77001953125,-0.0012837936624485,-0.1363730470441581,0.005142720104583859,0.1528744611253774,0.8419828187700387,2,Medium volatility
1997-02-24,810.280029296875,0.0105580950479229,0.9062045009264796,0.006221750445813482,0.1275122349401609,0.8662660146140255,2,Medium volatility
1997-02-25,812.030029296875,0.0021574182684798,0.1665963850070241,0.00421514273181517,0.24494803344345942,0.7508368238247254,2,Medium volatility
1997-02-26,805.6799926757812,-0.0078506891214082,-0.714532319845413,0.004711400417323462,0.2158044015849582,0.7794841979977184,2,Medium volatility
1997-02-27,795.0700073242188,-0.013256461944521,-1.190464623606313,0.008609913443599005,0.054445853859743154,0.9369442326966578,2,Medium volatility
1997-02-28,790.8200073242188,-0.0053597792217203,-0.4952288962996476,0.006436944816639,0.08795654819979955,0.9056065069835615,2,Medium volatility
1997-03-03,795.3099975585938,0.0056615816028617,0.4751081525301217,0.005098729347514738,0.1548147413239983,0.840086529328487,2,Medium volatility
1997-03-04,790.9500122070312,-0.0054972026078123,-0.5073278562214831,0.004519560555152828,0.19719750618402676,0.7982829332608204,2,Medium volatility
1997-03-05,801.989990234375,0.0138613567061387,1.19702858517174,0.008154657974107042,0.07849147270046544,0.9133538693254275,2,Medium volatility
1997-03-06,798.5599975585938,-0.0042860241200681,-0.4006938953060093,0.0058166395001939195,0.13077501972307232,0.8634083407767337,2,Medium volatility
1997-03-07,804.969970703125,0.0079948705843548,0.6805343952967359,0.005393680085738969,0.16567043747568347,0.8289358824385775,2,Medium volatility
1997-03-10,813.6500244140625,0.0107253548638377,0.920930304640354,0.0064529916167426265,0.13322269141516965,0.8603243169680878,2,Medium volatility
1997-03-11,811.3400268554688,-0.0028430932396164,-0.273656108004826,0.004529408397284862,0.22354926979944695,0.7719213218032681,2,Medium volatility
1997-03-12,804.260009765625,-0.0087646227437376,-0.7949963993753603,0.005372010240242201,0.1688262139833303,0.8258017757764274,2,Medium volatility
1997-03-13,789.5599975585938,-0.0184467869461997,-1.647428579759821,0.016120013952060454,0.006027637991303937,0.9778523480566357,2,Medium volatility
1997-03-14,793.1699829101562,0.0045617277188556,0.3782753758034859,0.009539725884509985,0.0439176803743799,0.9465425937411102,2,Medium volatility
1997-03-17,795.7100219726562,0.0031972725674691,0.258146708760488,0.006155550279133548,0.11119766471952346,0.8826467850013431,2,Medium volatility
1997-03-18,789.6599731445312,-0.0076323864036158,-0.6953126229036581,0.005934454025872713,0.10863022352167127,0.8854353224524559,2,Medium volatility
1997-03-19,785.77001953125,-0.0049382854669666,-0.458119957340343,0.004901364417270846,0.1569313783108325,0.8381672572718967,2,Medium volatility
1997-03-20,782.6500244140625,-0.0039785250700878,-0.3736212202139879,0.004033756404090202,0.23313583849101532,0.7628304051048944,2,Medium volatility
1997-03-21,784.0999755859375,0.0018509035721301,0.1396103738771144,0.0029103158271829525,0.3876159447132555,0.6094737394595615,2,Medium volatility
1997-03-24,790.8900146484375,0.0086223800429436,0.7357812641590405,0.0033363482818019414,0.4044625515368943,0.5922011001813038,2,Medium volatility
1997-03-25,789.0700073242188,-0.0023038660522125,-0.2261817419984737,0.0022453874841266534,0.5445223915717903,0.453232220944083,1,Low volatility
1997-03-26,790.5,0.0018106105583344,0.1360629168328107,0.0013601501489953415,0.6998974227564808,0.298742427094524,1,Low volatility
1997-03-27,773.8800048828125,-0.0212488275297193,-1.894124412859612,0.018612021305787308,0.016162511620183548,0.9652254670740291,2,Medium volatility
1997-03-31,757.1199951171875,-0.0218950742190324,-1.951020935467369,0.050298549326797615,0.0001896818416065144,0.9495117688315958,2,Medium volatility
1997-04-01,759.6400146484375,0.003322901228663,0.2692072435067449,0.02409460541949279,0.03661297269015894,0.9392924218903482,2,Medium volatility
1997-04-02,750.1099853515625,-0.0126248132153055,-1.134853327183007,0.022159463916003617,0.013753366749434653,0.9640871693345617,2,Medium volatility
1997-04-03,750.3200073242188,0.0002799490480107,0.0013011939998095,0.011326277674013556,0.06324857336760854,0.9254251489583779,2,Medium volatility
1997-04-04,757.9000244140625,0.0100516910686145,0.8616199391270157,0.009694202244912789,0.06653834719363387,0.9237674505614533,2,Medium volatility
1997-04-07,762.1300048828125,0.0055656681860742,0.4666637922310573,0.006599976054042792,0.12692794233590846,0.8664720816100487,2,Medium volatility
1997-04-08,766.1199951171875,0.0052216578441974,0.436376608532368,0.004853832424970286,0.2131408966853469,0.7820052708896829,2,Medium volatility
1997-04-09,760.5999755859375,-0.0072312456652969,-0.6599955938742127,0.004851273441498957,0.20788706681247957,0.7872616597460215,2,Medium volatility
1997-04-10,758.3400268554688,-0.0029756940951504,-0.2853304851420107,0.0036014159567744233,0.3154433981940181,0.6809551858492076,2,Medium volatility
1997-04-11,737.6500244140625,-0.027662378839925,-2.458783038043433,0.056666641386613995,8.615784300665226e-05,0.9432472007703794,2,Medium volatility
1997-04-14,743.72998046875,0.0082085490201055,0.6993469635489652,0.03234650591250897,0.022095855171645647,0.9455576389158453,2,Medium volatility
1997-04-15,754.719970703125,0.0146687412369832,1.2681119237358027,0.031867457377311365,0.010722779462666018,0.9574097631600227,2,Medium volatility
1997-04-16,763.530029296875,0.0116056742701458,0.9984349384455874,0.024121637663890513,0.017664310352375836,0.9582140519837336,2,Medium volatility
1997-04-17,761.77001953125,-0.0023077564943241,-0.2265242623257997,0.012444476919225352,0.062537420159167,0.9250181029216076,2,Medium volatility
1997-04-18,766.3400268554688,0.0059812720420042,0.5032541757112828,0.007980455041791814,0.11692218243954433,0.8750973625186639,2,Medium volatility
1997-04-21,760.3699951171875,-0.0078208200407283,-0.7119026014232062,0.006966713293651496,0.10980705930121282,0.8832262274051357,2,Medium volatility
1997-04-22,774.6099853515625,0.0185545074807249,1.6102205806799563,0.016886065334529413,0.009358868155494063,0.9737550665099766,2,Medium volatility
1997-04-23,773.6400146484375,-0.0012529899306032,-0.1336610405390226,0.00931809797311115,0.05261400843301031,0.9380678935938785,2,Medium volatility
1997-04-24,771.1799926757812,-0.0031848681922879,-0.3037464847030932,0.006186485570515706,0.10881857743495618,0.8849949369945281,2,Medium volatility
1997-04-25,765.3699951171875,-0.0075624292009592,-0.689153486418553,0.005925700706909809,0.10794122364158173,0.8861330756515085,2,Medium volatility
1997-04-28,772.9600219726562,0.0098679585810188,0.8454438568241732,0.0063962550688189705,0.10600777156688812,0.8875959733642929,2,Medium volatility
1997-04-29,794.0499877929688,0.0269190869507918,2.3466506356314167,0.05303673163635879,0.00015558728804714432,0.946807681075594,2,Medium volatility
1997-04-30,801.3400268554688,0.0091389437496074,0.7812603035113093,0.03205867866102238,0.019025613790428005,0.9489157075485496,2,Medium volatility
1997-05-01,798.530029296875,-0.0035127858507291,-0.3326168445448026,0.016287262066647025,0.058425419918397364,0.9252873180149556,2,Medium volatility
1997-05-02,812.969970703125,0.0179215983787175,1.5544983191558082,0.02649553786829054,0.006845791127601323,0.9666586710041081,2,Medium volatility
1997-05-05,830.2899780273438,0.0210808384309224,1.8326425263542483,0.05448980606021704,0.0006072549864830797,0.9449029389532999,2,Medium volatility
1997-05-06,827.760009765625,-0.0030517417976998,-0.2920258383235783,0.0262254881460957,0.03255275234887468,0.9412217595050295,2,Medium volatility
1997-05-07,815.6199951171875,-0.0147747148569052,-1.3241338749653857,0.028860160332894954,0.006261991500264112,0.964877848166841,2,Medium volatility
1997-05-08,820.260009765625,0.0056728208400373,0.4760976717379263,0.01573566691517881,0.04013838709141017,0.944125945993411,2,Medium volatility
1997-05-09,824.780029296875,0.0054953445494918,0.4604723943564731,0.009405430295322812,0.09053595385452243,0.9000586158501548,2,Medium volatility
1997-05-12,837.6599731445312,0.0154955385415336,1.340904391857204,0.014178775436689698,0.02292697945662301,0.9628942451066873,2,Medium volatility
1997-05-13,833.1300048828125,-0.0054225598923611,-0.5007562002000222,0.009142848083733916,0.051102732060174086,0.939754419856092,2,Medium volatility
1997-05-14,836.0399780273438,0.0034867342720596,0.2836313490560055,0.005987600529205992,0.12126146364241326,0.8727509358283808,2,Medium volatility
1997-05-15,841.8800048828125,0.0069610595226592,0.5895161271700026,0.00512823255718694,0.17580384041228056,0.8190679270305324,2,Medium volatility
1997-05-16,829.75,-0.0145130414707788,-1.3010957596824833,0.010106154274237117,0.029026329638942326,0.9608675160868206,2,Medium volatility
1997-05-19,833.27001953125,0.0042332921392329,0.3493594174083145,0.006683735441992579,0.08205686427807948,0.911259400279928,2,Medium volatility
1997-05-20,841.6599731445312,0.0100183575708436,0.8586852082558473,0.006969455872154334,0.08212521828059823,0.9109053258472474,2,Medium volatility
1997-05-21,839.3499755859375,-0.0027483466286062,-0.2653144750270538,0.0049803252053008925,0.15507563979999003,0.8399440349947092,2,Medium volatility
1997-05-22,835.6599731445312,-0.004405954022574,-0.4112527028358799,0.004172025687569541,0.22200001845528658,0.7738279558571438,2,Medium volatility
1997-05-23,847.030029296875,0.0135143480799246,1.1664774280471086,0.007567583466995359,0.09733226503709101,0.8951001514959137,2,Medium volatility
1997-05-27,849.7100219726562,0.0031589929199418,0.2547765114860246,0.005007754893054685,0.19463767443281724,0.8003545706741281,2,Medium volatility
1997-05-28,847.2100219726562,-0.0029465169177091,-0.282761682913122,0.003711111480745339,0.2998730136354011,0.6964158748838535,2,Medium volatility
1997-05-29,844.0800170898438,-0.0037013266605905,-0.3492162587130457,0.0029629370165642093,0.40384625692372994,0.5931908060597058,2,Medium volatility
1997-05-30,848.280029296875,0.0049635074271128,0.4136486606995244,0.0022740582283383645,0.5354286396383443,0.4622973021333174,1,Low volatility
1997-06-02,846.3599853515625,-0.0022660208071449,-0.2228497901646105,0.0015322669195657061,0.66568337136459,0.3327843617158443,1,Low volatility
1997-06-03,845.47998046875,-0.001040293384662,-0.1149349193304198,0.0009327420602132996,0.783818765206085,0.21524849273370167,1,Low volatility
